id,domain,vertical,vertical_detail,geo,age_days,page_name,active,start_date,end_date,platforms,format,body,title,description,cta,body_variants,landing,click_url,keywords,rac,utm,feed_domain,copies_src,collation_count,media_kind,creative_file,creative_extra,video_url,angle,library_url,scraped
914234574738651,nexusdestiny.com,путешествия,путешествия,FR,209,Skill & Hire,yes,2026-03-27,2026-08-31,"FACEBOOK,INSTAGRAM,MESSENGER",IMAGE,Croisière De 3 Nuits Au Départ Du Havre.,Croisière De 3 Nuits Au Départ Du Havre,En savoir plus,Learn more,,https://nexusdestiny.com/fr/articles/departs-du-havre-pour-des-sejours-en-mer?dest=amtja3puLndsc3Rta2suY29t&subid1=%7B%7Bcampaign.id%7D%7D&subid2=%7B%7Badset.id%7D%7D&subid3=%7B%7Bad.id%7D%7D---delimjuwe---%7B%7Bad.id%7D%7D&subid4=facebook-noclickid&network=facebook&site=direct&dpco=1&ad_id=%7B%7Bad.id%7D%7D&adtitle=Croisi%C3%A8re+De+3+Nuits+Au+D%C3%A9part+Du+Havre,https://nexusdestiny.com/fr/articles/departs-du-havre-pour-des-sejours-en-mer?dest=amtja3puLndsc3Rta2suY29t&subid1=%7B%7Bcampaign.id%7D%7D&subid2=%7B%7Badset.id%7D%7D&subid3=%7B%7Bad.id%7D%7D---delimjuwe---%7B%7Bad.id%7D%7D&subid4=facebook-noclickid&network=facebook&site=direct&dpco=1&ad_id=%7B%7Bad.id%7D%7D&adtitle=Croisi%C3%A8re+De+3+Nuits+Au+D%C3%A9part+Du+Havre,,,,jkckzn.wlstmkk.com,1,,image,creatives/nexusdestiny.com/914234574738651.jpg,,,круиз на 3 ночи из Гавра,https://www.facebook.com/ads/library/?id=914234574738651,yes
1274708691220729,thinkknoll.com,товарка,товарка,"DE, также ES-вариант (метод: дубли по языкам)",207,Car genius,yes,2026-02-27,2026-03-03,"FACEBOOK,INSTAGRAM",IMAGE,Was kostet ein Elektro-mobil für Senioren?,Was kostet ein Elektro-mobil für Senioren?,Was kostet ein Elektro-mobil für Senioren?,Learn more,,https://thinkknoll.com/de/articles/was-kosten-mobilitatsroller-fur-senioren-wo-kann-ich-erschwingliche-und-langlebige-mobilitatsroller-kaufen?dest=ZjQxZzVjLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Mobility Scooters Mobility Scooters,https://thinkknoll.com/de/articles/was-kosten-mobilitatsroller-fur-senioren-wo-kann-ich-erschwingliche-und-langlebige-mobilitatsroller-kaufen?dest=ZjQxZzVjLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Mobility Scooters Mobility Scooters,,,,f41g5c.fjkrwjtxdlfskf.com,6+,,image,creatives/thinkknoll.com/1274708691220729.jpg,,,"электроскутер для пожилых, вопрос о цене",https://www.facebook.com/ads/library/?id=1274708691220729,yes
1250638509729750,thinkknoll.com,товарка,товарка,"DE, также ES-вариант (метод: дубли по языкам)",207,Car genius,yes,2026-02-27,2026-03-03,"FACEBOOK,INSTAGRAM",IMAGE,¿𝖢𝗎á𝗇𝗍𝗈 𝖼𝗎𝖾𝗌𝗍𝖺 𝗎𝗇 𝗌𝖼𝗈𝗈𝗍𝖾𝗋 𝖾𝗅é𝖼𝗍𝗋𝗂𝖼𝗈 𝖽𝖾 𝗆𝗈𝗏𝗂𝗅𝗂𝖽𝖺𝖽 𝗉𝖺𝗋𝖺 𝗉𝖾𝗋𝗌𝗈𝗇𝖺𝗌 𝗆𝖺𝗒𝗈𝗋𝖾𝗌?,¿𝖢𝗎á𝗇𝗍𝗈 𝖼𝗎𝖾𝗌𝗍𝖺 𝗎𝗇 𝗌𝖼𝗈𝗈𝗍𝖾𝗋 𝖾𝗅é𝖼𝗍𝗋𝗂𝖼𝗈 𝖽𝖾 𝗆𝗈𝗏𝗂𝗅𝗂𝖽𝖺𝖽 𝗉𝖺𝗋𝖺 𝗉𝖾𝗋𝗌𝗈𝗇𝖺𝗌 𝗆𝖺𝗒𝗈𝗋𝖾𝗌?,¿𝖢𝗎á𝗇𝗍𝗈 𝖼𝗎𝖾𝗌𝗍𝖺 𝗎𝗇 𝗌𝖼𝗈𝗈𝗍𝖾𝗋 𝖾𝗅é𝖼𝗍𝗋𝗂𝖼𝗈 𝖽𝖾 𝗆𝗈𝗏𝗂𝗅𝗂𝖽𝖺𝖽 𝗉𝖺𝗋𝖺 𝗉𝖾𝗋𝗌𝗈𝗇𝖺𝗌 𝗆𝖺𝗒𝗈𝗋𝖾𝗌?,Learn more,,https://thinkknoll.com/es/articles/cuanto-cuestan-los-scooters-de-movilidad-para-personas-mayores-donde-puedo-comprar-scooters-de-movilidad-asequibles-y-duraderos?dest=NWRiZjVnLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=electric mobility scooter,https://thinkknoll.com/es/articles/cuanto-cuestan-los-scooters-de-movilidad-para-personas-mayores-donde-puedo-comprar-scooters-de-movilidad-asequibles-y-duraderos?dest=NWRiZjVnLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=electric mobility scooter,,,,5dbf5g.fjkrwjtxdlfskf.com,6+,,image,creatives/thinkknoll.com/1250638509729750.jpg,,,"электроскутер для пожилых, вопрос о цене",https://www.facebook.com/ads/library/?id=1250638509729750,yes
2110276702846382,tritidal.com,товарка,товарка/здоровье,UK (английский),203,Grow Digit,yes,2026-03-03,2026-06-18,"FACEBOOK,INSTAGRAM",DCO,Learn more  about dentures 🦷,Learn more  about dentures 🦷,,Learn more,,https://tritidal.com/en/articles/invisible-dentures-in-uk-a-modern-overview,https://zoneclickwave.com/cf/r/69a590ab54dd6a0012eaea0a?ad_id={{ad.id}}&adset_id={{adset.id}}&campaign_id={{campaign.id}}&ad_name={{ad.name}}&adset_name={{adset.name}}&campaign_name={{campaign.name}}&source={{site_source_name}}&placement={{placement}},,,,,1,,video_preview,creatives/tritidal.com/2110276702846382.jpg,,https://video-ord5-2.xx.fbcdn.net/o1/v/t2/f2/m412/AQPWsV4Amobf_nfBTin6N2AC0myPmgau8twRbMV4434jdSacUbLhCa24Q0hSoquOY9Ry0XMsk5YKDiI4aRUd3IKHxiDC16oKUn6Uhzq2aw.mp4?_nc_cat=107&_nc_sid=ef5aa3&_nc_ht=video-ord5-2.xx.fbcdn.net&_nc_ohc=nudtETNuMMAQ7kNvwH_Jgzl&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6NDQ3MTM4ODA1MzE0NTc4OCwiYXNzZXRfYWdlX2RheXMiOjIwNCwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjE2LCJ3YXRjaF90aW1lX3MiOjAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=IU3o82-2SiBAL5dFpPL8Qw&_nc_ss=70289&_nc_zt=28&oh=00_AQKwVMA7qmEAGHwph8Wd5xEVGD2LW33R8pZTmR8_A_FCNQ&oe=6AB95717,гид по невидимым зубным протезам,https://www.facebook.com/ads/library/?id=2110276702846382,yes
1882447216478244,orbitpeek.com,недвижимость,недвижимость,FR,202,Real Estate Insights,yes,2026-03-04,2026-09-22,"FACEBOOK,INSTAGRAM,MESSENGER",IMAGE,Envie d’acheter sans passer par un prêt bancaire ? 💡 En savoir plus sur acheter une maison sans prêt bancaire grâce à la location-vente: guide complet.,Acheter sans prêt bancaire 🗝️,"Acheter une maison sans passer par un prêt bancaire est possible grâce à la location-vente, une formule qui combine location et acquisition progressive....",Learn more,,https://orbitpeek.com/fr/articles/acheter-une-maison-sans-pret-bancaire-grace-a-la-location-vente-guide-complet?dest=bng4NTdtLmdyeHZscXN4ei5jb20=&network=facebook&site=direct&ad_id={{ad.id}}&dpco=1&subid2=facebook&subid3=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&campaign_name=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&adtitle=Envie%20d%E2%80%99acheter%20sans%20passer%20par%20un%20pr%C3%AAt%20bancaire%20%3F%20%F0%9F%92%A1%20En%20savoir%20plus%20sur%20acheter%20une%20maison%20sans%20pr%C3%AAt%20bancaire%20gr%C3%A2ce%20%C3%A0%20la%20location-vente%3A%20guide%20complet.,https://orbitpeek.com/fr/articles/acheter-une-maison-sans-pret-bancaire-grace-a-la-location-vente-guide-complet?dest=bng4NTdtLmdyeHZscXN4ei5jb20=&network=facebook&site=direct&ad_id={{ad.id}}&dpco=1&subid2=facebook&subid3=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&campaign_name=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&adtitle=Envie%20d%E2%80%99acheter%20sans%20passer%20par%20un%20pr%C3%AAt%20bancaire%20%3F%20%F0%9F%92%A1%20En%20savoir%20plus%20sur%20acheter%20une%20maison%20sans%20pr%C3%AAt%20bancaire%20gr%C3%A2ce%20%C3%A0%20la%20location-vente%3A%20guide%20complet.,,,,nx857m.grxvlqsxz.com,2,,image,creatives/orbitpeek.com/1882447216478244.jpg,,,покупка жилья без банковского кредита,https://www.facebook.com/ads/library/?id=1882447216478244,yes
948823664677577,orbitpeek.com,недвижимость,недвижимость,FR,202,Real Estate Insights,yes,2026-03-04,2026-09-22,"FACEBOOK,INSTAGRAM,MESSENGER",IMAGE,Envie d’acheter sans passer par un prêt bancaire ? 💡 En savoir plus sur acheter une maison sans prêt bancaire grâce à la location-vente: guide complet.,Acheter sans prêt bancaire 🗝️,"Acheter une maison sans passer par un prêt bancaire est possible grâce à la location-vente, une formule qui combine location et acquisition progressive....",Learn more,,https://orbitpeek.com/fr/articles/acheter-une-maison-sans-pret-bancaire-grace-a-la-location-vente-guide-complet?dest=bng4NTdtLmdyeHZscXN4ei5jb20=&network=facebook&site=direct&ad_id={{ad.id}}&dpco=1&subid2=facebook&subid3=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&campaign_name=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&adtitle=Envie%20d%E2%80%99acheter%20sans%20passer%20par%20un%20pr%C3%AAt%20bancaire%20%3F%20%F0%9F%92%A1%20En%20savoir%20plus%20sur%20acheter%20une%20maison%20sans%20pr%C3%AAt%20bancaire%20gr%C3%A2ce%20%C3%A0%20la%20location-vente%3A%20guide%20complet.,https://orbitpeek.com/fr/articles/acheter-une-maison-sans-pret-bancaire-grace-a-la-location-vente-guide-complet?dest=bng4NTdtLmdyeHZscXN4ei5jb20=&network=facebook&site=direct&ad_id={{ad.id}}&dpco=1&subid2=facebook&subid3=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&campaign_name=3893292_FBTR_Tonic_Rent2OwnAPIvM1_FR178&adtitle=Envie%20d%E2%80%99acheter%20sans%20passer%20par%20un%20pr%C3%AAt%20bancaire%20%3F%20%F0%9F%92%A1%20En%20savoir%20plus%20sur%20acheter%20une%20maison%20sans%20pr%C3%AAt%20bancaire%20gr%C3%A2ce%20%C3%A0%20la%20location-vente%3A%20guide%20complet.,,,,nx857m.grxvlqsxz.com,2,,image,creatives/orbitpeek.com/948823664677577.jpg,,,покупка жилья без банковского кредита,https://www.facebook.com/ads/library/?id=948823664677577,yes
1442469147572619,quickkeyz.com,услуги,услуги,EN,200,Find a Smart Deal,yes,2026-03-06,2026-09-22,"FACEBOOK,INSTAGRAM,MESSENGER",IMAGE,Looking for a Full Body Russian Massage? Explore more info.,Russian Full Body Massage Services,Learn more,Learn more,,https://www.quickkeyz.com/dsr?q=Russian+Full+Body+Massage+Services&asid=a13_ch209&pub=fb&rac=Looking+for+a+Full+Body+Russian+Massage%3F+Explore+more+info.%2CLooking+for+a+Full+Body+Russian+Massage%3F+Explore+more+info..%2CRussian+Full+Body+Massage+Services%2CLEARN_MORE&sclid=0-24597&tv=ea&locale=en_US&de=m&ad_id=%7B%7Bad.id%7D%7D,https://www.quickkeyz.com/dsr?q=Russian+Full+Body+Massage+Services&asid=a13_ch209&pub=fb&rac=Looking+for+a+Full+Body+Russian+Massage%3F+Explore+more+info.%2CLooking+for+a+Full+Body+Russian+Massage%3F+Explore+more+info..%2CRussian+Full+Body+Massage+Services%2CLEARN_MORE&sclid=0-24597&tv=ea&locale=en_US&de=m&ad_id=%7B%7Bad.id%7D%7D,Russian Full Body Massage Services,"Looking for a Full Body Russian Massage? Explore more info.,Looking for a Full Body Russian Massage? Explore more info..,Russian Full Body Massage Services,LEARN_MORE",,,1,,image,creatives/quickkeyz.com/1442469147572619.jpg,,,услуги полного массажа,https://www.facebook.com/ads/library/?id=1442469147572619,yes
26876424345293204,quickkeyz.com,товарка,товарка,EN,190,Good Finds,yes,2026-03-16,2026-09-22,"FACEBOOK,INSTAGRAM,MESSENGER",CAROUSEL,Pay Monthly Cars🚗Curious about the process?🔥Discover more!💡,Good Finds,Learn more,Learn more,Learn more,https://www.quickkeyz.com/dsr?q=Pay+Monthly+Cars&asid=a13_ch902&pub=fb&rac=Pay+Monthly+Cars%F0%9F%9A%97Curious+about+the+process%3F%F0%9F%94%A5Discover+more%21%F0%9F%92%A1%2CNot+sure+how+to+get+a+new+Car+and+Pay+Monthly%3F%F0%9F%92%A1%F0%9F%9A%97Learn+more%3A%2C%F0%9F%9A%97Want+to+buy+a+Car+and+Pay+Monthly%3F%F0%9F%92%A5Discover+how+it+works+%F0%9F%94%8D+Learn+more%3A%2CPay+Monthly+Cars+%F0%9F%9A%97+Learn+more%3A%2CLEARN_MORE&sclid=0-24597&tv=ea&locale=en_US&de=m&ad_id=%7B%7Bad.id%7D%7D&terms=Pay+Monthly+Cars+infos%2CPay+Monthly+Cars+guide%2CPay+Monthly+Cars+article,https://www.quickkeyz.com/dsr?q=Pay+Monthly+Cars&asid=a13_ch902&pub=fb&rac=Pay+Monthly+Cars%F0%9F%9A%97Curious+about+the+process%3F%F0%9F%94%A5Discover+more%21%F0%9F%92%A1%2CNot+sure+how+to+get+a+new+Car+and+Pay+Monthly%3F%F0%9F%92%A1%F0%9F%9A%97Learn+more%3A%2C%F0%9F%9A%97Want+to+buy+a+Car+and+Pay+Monthly%3F%F0%9F%92%A5Discover+how+it+works+%F0%9F%94%8D+Learn+more%3A%2CPay+Monthly+Cars+%F0%9F%9A%97+Learn+more%3A%2CLEARN_MORE&sclid=0-24597&tv=ea&locale=en_US&de=m&ad_id=%7B%7Bad.id%7D%7D&terms=Pay+Monthly+Cars+infos%2CPay+Monthly+Cars+guide%2CPay+Monthly+Cars+article,"Pay Monthly Cars | Pay Monthly Cars infos,Pay Monthly Cars guide,Pay Monthly Cars article","Pay Monthly Cars🚗Curious about the process?🔥Discover more!💡,Not sure how to get a new Car and Pay Monthly?💡🚗Learn more:,🚗Want to buy a Car and Pay Monthly?💥Discover how it works 🔍 Learn more:,Pay Monthly Cars 🚗 Learn more:,LEARN_MORE",,,4,,image,creatives/quickkeyz.com/26876424345293204.jpg,creatives/quickkeyz.com/26876424345293204_2.jpg;creatives/quickkeyz.com/26876424345293204_3.jpg;creatives/quickkeyz.com/26876424345293204_4.jpg,,покупка авто с помесячной оплатой,https://www.facebook.com/ads/library/?id=26876424345293204,yes
1579709713721520,thinkknoll.com,jobs,jobs,BG (метод: язык текста),187,Dream house,yes,2026-03-19,2026-06-15,"FACEBOOK,INSTAGRAM",IMAGE,,"Разбиране на кариерите в почистващата индустрия: Стабилност, предимства и професионално развитие","Работата в почистването често е подценявана, но е от съществено значение за много индустрии, от офиси и болници до училища и хотели. Зад всеки безупрече...",Learn more,,https://thinkknoll.com/bg/articles/cf9e0b?dest=ZmhjdnFoLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Undervalued cleaner salaries! Check out these cleaner job opportunities!,https://thinkknoll.com/bg/articles/cf9e0b?dest=ZmhjdnFoLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Undervalued cleaner salaries! Check out these cleaner job opportunities!,,,,fhcvqh.fjkrwjtxdlfskf.com,4,,image,creatives/thinkknoll.com/1579709713721520.jpg,,,карьера в клининге — стабильность и льготы,https://www.facebook.com/ads/library/?id=1579709713721520,yes
1633834527756435,quickkeyz.com,товарка,товарка,EN,179,Daily Information Hub,yes,2026-03-27,2026-09-22,"FACEBOOK,INSTAGRAM,MESSENGER",CAROUSEL,Pay Monthly Cars🚗Curious about the process?🔥Discover more!💡,Daily Information Hub,,Learn more,,https://www.quickkeyz.com/dsr?q=Pay+Monthly+Cars&asid=cus_qui_ch278&pub=fb&rac=Pay+Monthly+Cars%F0%9F%9A%97Curious+about+the+process%3F%F0%9F%94%A5Discover+more%21%F0%9F%92%A1%2CNot+sure+how+to+get+a+new+Car+and+Pay+Monthly%3F%F0%9F%92%A1%F0%9F%9A%97Learn+more%3A%2C%F0%9F%9A%97Want+to+buy+a+Car+and+Pay+Monthly%3F%F0%9F%92%A5Discover+how+it+works+%F0%9F%94%8D+Learn+more%3A%2CPay+Monthly+Cars+%F0%9F%9A%97+Learn+more%3A%2CLEARN_MORE&sclid=0-24597&tv=ea&locale=en_US&de=m&ad_id=%7B%7Bad.id%7D%7D&terms=Pay+Monthly+Cars+infos%2CPay+Monthly+Cars+guide%2CPay+Monthly+Cars+article,https://www.quickkeyz.com/dsr?q=Pay+Monthly+Cars&asid=cus_qui_ch278&pub=fb&rac=Pay+Monthly+Cars%F0%9F%9A%97Curious+about+the+process%3F%F0%9F%94%A5Discover+more%21%F0%9F%92%A1%2CNot+sure+how+to+get+a+new+Car+and+Pay+Monthly%3F%F0%9F%92%A1%F0%9F%9A%97Learn+more%3A%2C%F0%9F%9A%97Want+to+buy+a+Car+and+Pay+Monthly%3F%F0%9F%92%A5Discover+how+it+works+%F0%9F%94%8D+Learn+more%3A%2CPay+Monthly+Cars+%F0%9F%9A%97+Learn+more%3A%2CLEARN_MORE&sclid=0-24597&tv=ea&locale=en_US&de=m&ad_id=%7B%7Bad.id%7D%7D&terms=Pay+Monthly+Cars+infos%2CPay+Monthly+Cars+guide%2CPay+Monthly+Cars+article,"Pay Monthly Cars | Pay Monthly Cars infos,Pay Monthly Cars guide,Pay Monthly Cars article","Pay Monthly Cars🚗Curious about the process?🔥Discover more!💡,Not sure how to get a new Car and Pay Monthly?💡🚗Learn more:,🚗Want to buy a Car and Pay Monthly?💥Discover how it works 🔍 Learn more:,Pay Monthly Cars 🚗 Learn more:,LEARN_MORE",,,4,,image,creatives/quickkeyz.com/1633834527756435.jpg,creatives/quickkeyz.com/1633834527756435_2.jpg;creatives/quickkeyz.com/1633834527756435_3.jpg;creatives/quickkeyz.com/1633834527756435_4.jpg,,покупка авто с помесячной оплатой,https://www.facebook.com/ads/library/?id=1633834527756435,yes
956907893504697,thinkknoll.com,jobs,jobs,ES,178,Mandy Judith,yes,2026-03-28,2026-04-09,"FACEBOOK,INSTAGRAM",IMAGE,¿Cuáles son los beneficios y las perspectivas profesionales para quienes trabajan en el sector de la seguridad?,【Más información】,【Ver guía】,See details,,https://thinkknoll.com/es/articles/descripcion-general-del-trabajo-de-seguridad-funciones-condiciones-laborales-y-estructura-salarial-32759c?dest=bXN0Y3JqLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Security Jobs,https://thinkknoll.com/es/articles/descripcion-general-del-trabajo-de-seguridad-funciones-condiciones-laborales-y-estructura-salarial-32759c?dest=bXN0Y3JqLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Security Jobs,,,,mstcrj.fjkrwjtxdlfskf.com,5,,image,creatives/thinkknoll.com/956907893504697.jpg,,,работа в секторе безопасности — льготы и перспективы,https://www.facebook.com/ads/library/?id=956907893504697,yes
2436689983432713,thinkknoll.com,jobs,jobs,BR,174,Dream house,yes,2026-04-01,2026-06-15,"FACEBOOK,INSTAGRAM",IMAGE,,"Um Panorama do Trabalho de Limpeza no Brasil: Atividades, Formas de Trabalho e Estrutura de Remuneração","O trabalho de limpeza no Brasil é uma atividade essencial em diversos ambientes, como hospitais, escolas, escritórios, condomínios e espaços comerciais,...",See details,,https://thinkknoll.com/pt/articles/um-panorama-do-trabalho-de-limpeza-no-brasil-atividades-formas-de-trabalho-e-estrutura-de-remuneracao?dest=aHpmZmJtLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Precisamos de um grande número de faxineiros.,https://thinkknoll.com/pt/articles/um-panorama-do-trabalho-de-limpeza-no-brasil-atividades-formas-de-trabalho-e-estrutura-de-remuneracao?dest=aHpmZmJtLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Precisamos de um grande número de faxineiros.,,,,hzffbm.fjkrwjtxdlfskf.com,3,,image,creatives/thinkknoll.com/2436689983432713.jpg,,,клининг в Бразилии — обзор отрасли,https://www.facebook.com/ads/library/?id=2436689983432713,yes
947550641018502,thinkknoll.com,jobs,jobs,PT и UK (2 языка),168,Dream house,yes,2026-04-07,2026-06-03,"FACEBOOK,INSTAGRAM",IMAGE,,"Uma Visão Geral do Trabalho de Limpeza em Portugal: Funções, Horários e Estrutura de Remuneração","O trabalho de limpeza em Portugal desempenha um papel importante em diversos setores, como escolas, hospitais, escritórios, hotéis e condomínios, muitas...",See details,,https://thinkknoll.com/pt/articles/uma-visao-geral-do-trabalho-de-limpeza-em-portugal-funcoes-horarios-e-estrutura-de-remuneracao?dest=djh3MDhyLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Office cleaning and Cleaning services nearby,https://thinkknoll.com/pt/articles/uma-visao-geral-do-trabalho-de-limpeza-em-portugal-funcoes-horarios-e-estrutura-de-remuneracao?dest=djh3MDhyLmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=Office cleaning and Cleaning services nearby,,,,v8w08r.fjkrwjtxdlfskf.com,4,,image,creatives/thinkknoll.com/947550641018502.jpg,,,клининг в UK/Португалии,https://www.facebook.com/ads/library/?id=947550641018502,yes
1577626916636984,thinkknoll.com,jobs,jobs,PT и UK (2 языка),168,Dream house,yes,2026-04-07,2026-06-07,"FACEBOOK,INSTAGRAM",IMAGE,,"An Overview of Cleaning Work in the United Kingdom: Duties, Working Hours and Pay Structure","Cleaning work in the United Kingdom forms an essential part of daily operations across schools, hospitals, offices, retail spaces and residential buildi...",See details,,https://thinkknoll.com/en/articles/an-overview-of-cleaning-work-in-the-united-kingdom-duties-working-hours-and-pay-structure?dest=emNxZ210LmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=The demand for cleaning services is expected to increase significantly in 2026! Join us!,https://thinkknoll.com/en/articles/an-overview-of-cleaning-work-in-the-united-kingdom-duties-working-hours-and-pay-structure?dest=emNxZ210LmZqa3J3anR4ZGxmc2tmLmNvbQ==&dpco=1&subid1={{clickid}}&subid2={{ad.id}}&subid3={{campaign.id}}&ad_id={{ad.id}}&network=facebook&site=direct&adtitle=The demand for cleaning services is expected to increase significantly in 2026! Join us!,,,,zcqgmt.fjkrwjtxdlfskf.com,4,,image,creatives/thinkknoll.com/1577626916636984.jpg,,,клининг в UK/Португалии,https://www.facebook.com/ads/library/?id=1577626916636984,yes
1464794695390436,savingsbuild.com,jobs,jobs,"ES (EU transparency, охват 200 654) + копия с тем же текстом вне ЕС (страна не показана)",167,,,,,,,,,,,,,,,,,,"3 (09.04, 12.04, 01.06)",,,,,,"на превью набор персонала на уборку офисов, график 9–12 и 14–17, кнопка «Ver salário» (текст на картинке по-португальски, текст объявления по-испански)",https://www.facebook.com/ads/library/?id=1464794695390436,no
1629424874969038,savingsbuild.com,jobs,jobs,"ES (EU transparency, охват 200 654) + копия с тем же текстом вне ЕС (страна не показана)",167,,,,,,,,,,,,,,,,,,"3 (09.04, 12.04, 01.06)",,,,,,"на превью набор персонала на уборку офисов, график 9–12 и 14–17, кнопка «Ver salário» (текст на картинке по-португальски, текст объявления по-испански)",https://www.facebook.com/ads/library/?id=1629424874969038,no
2047347565819306,savingsbuild.com,jobs,jobs,"ES (EU transparency, охват 200 654) + копия с тем же текстом вне ЕС (страна не показана)",167,,,,,,,,,,,,,,,,,,"3 (09.04, 12.04, 01.06)",,,,,,"на превью набор персонала на уборку офисов, график 9–12 и 14–17, кнопка «Ver salário» (текст на картинке по-португальски, текст объявления по-испански)",https://www.facebook.com/ads/library/?id=2047347565819306,no
1280086650754461,tritidal.com,jobs,jobs,"AR (испанский, Аргентина)",167,,,,,,,,,,,,,,,,,,1,,,,,,упаковка товаров на дому — обзор,https://www.facebook.com/ads/library/?id=1280086650754461,no
988818677142480,tritidal.com,товарка,товарка,DE,164,,,,,,,,,,,,,,,,,,1,,,,,,распродажа мебели на складе,https://www.facebook.com/ads/library/?id=988818677142480,no
940314328966250,thinkknoll.com,jobs,jobs,BG,162,,,,,,,,,,,,,,,,,,1,,,,,,тот же клининг-гид,https://www.facebook.com/ads/library/?id=940314328966250,no
